geo_level,geo_code,area,sex,education,total,geo_version
district,230,Rural,Male,Secondary Matric,196922,2011
district,230,Urban,Male,Secondary Matric,163642,2011
district,231,Rural,Male,Secondary Matric,170208,2011
district,231,Urban,Male,Secondary Matric,26261,2011
district,232,Rural,Male,Secondary Matric,106007,2011
district,232,Urban,Male,Secondary Matric,10699,2011
district,233,Rural,Male,Secondary Matric,78548,2011
district,233,Urban,Male,Secondary Matric,4254,2011
district,234,Rural,Male,Secondary Matric,174300,2011
district,234,Urban,Male,Secondary Matric,29402,2011
district,235,Rural,Male,Secondary Matric,157491,2011
district,235,Urban,Male,Secondary Matric,16099,2011
district,236,Rural,Male,Secondary Matric,188010,2011
district,236,Urban,Male,Secondary Matric,40046,2011
district,237,Rural,Male,Secondary Matric,103237,2011
district,237,Urban,Male,Secondary Matric,13842,2011
district,238,Rural,Male,Secondary Matric,67398,2011
district,238,Urban,Male,Secondary Matric,9362,2011
district,239,Rural,Male,Secondary Matric,73229,2011
district,239,Urban,Male,Secondary Matric,9870,2011
district,240,Rural,Male,Secondary Matric,49690,2011
district,240,Urban,Male,Secondary Matric,4091,2011
district,241,Rural,Male,Secondary Matric,2637,2011
district,241,Urban,Male,Secondary Matric,293,2011
district,242,Rural,Male,Secondary Matric,4272,2011
district,242,Urban,Male,Secondary Matric,296,2011
district,243,Rural,Male,Secondary Matric,3898,2011
district,243,Urban,Male,Secondary Matric,1387,2011
district,244,Rural,Male,Secondary Matric,9924,2011
district,244,Urban,Male,Secondary Matric,8513,2011
district,245,Rural,Male,Secondary Matric,869,2011
district,245,Urban,Male,Secondary Matric,3156,2011
district,246,Rural,Male,Secondary Matric,3738,2011
district,246,Urban,Male,Secondary Matric,840,2011
district,247,Rural,Male,Secondary Matric,1836,2011
district,247,Urban,Male,Secondary Matric,1047,2011
district,248,Rural,Male,Secondary Matric,4468,2011
district,248,Urban,Male,Secondary Matric,7009,2011
district,249,Rural,Male,Secondary Matric,3038,2011
district,249,Urban,Male,Secondary Matric,883,2011
district,250,Rural,Male,Secondary Matric,3719,2011
district,250,Urban,Male,Secondary Matric,2628,2011
district,251,Rural,Male,Secondary Matric,3036,2011
district,251,Urban,Male,Secondary Matric,1714,2011
district,252,Rural,Male,Secondary Matric,1312,2011
district,252,Urban,Male,Secondary Matric,376,2011
district,253,Rural,Male,Secondary Matric,3222,2011
district,253,Urban,Male,Secondary Matric,1801,2011
district,254,Rural,Male,Secondary Matric,2003,2011
district,254,Urban,Male,Secondary Matric,1812,2011
district,255,Rural,Male,Secondary Matric,4075,2011
district,255,Urban,Male,Secondary Matric,1018,2011
district,256,Rural,Male,Secondary Matric,2479,2011
district,256,Urban,Male,Secondary Matric,108,2011
district,257,Rural,Male,Secondary Matric,184,2011
district,257,Urban,Male,Secondary Matric,208,2011
district,258,Rural,Male,Secondary Matric,1682,2011
district,258,Urban,Male,Secondary Matric,836,2011
district,259,Rural,Male,Secondary Matric,3753,2011
district,259,Urban,Male,Secondary Matric,2032,2011
district,260,Rural,Male,Secondary Matric,842,2011
district,260,Urban,Male,Secondary Matric,33,2011
district,261,Rural,Male,Secondary Matric,2910,2011
district,261,Urban,Male,Secondary Matric,1783,2011
district,262,Rural,Male,Secondary Matric,7061,2011
district,262,Urban,Male,Secondary Matric,3981,2011
district,263,Rural,Male,Secondary Matric,4406,2011
district,263,Urban,Male,Secondary Matric,2037,2011
district,264,Rural,Male,Secondary Matric,6909,2011
district,264,Urban,Male,Secondary Matric,2925,2011
district,265,Rural,Male,Secondary Matric,10229,2011
district,265,Urban,Male,Secondary Matric,15465,2011
district,266,Rural,Male,Secondary Matric,5120,2011
district,266,Urban,Male,Secondary Matric,1905,2011
district,267,Rural,Male,Secondary Matric,4443,2011
district,267,Urban,Male,Secondary Matric,2133,2011
district,268,Rural,Male,Secondary Matric,1406,2011
district,268,Urban,Male,Secondary Matric,491,2011
district,269,Rural,Male,Secondary Matric,1737,2011
district,269,Urban,Male,Secondary Matric,895,2011
district,270,Rural,Male,Secondary Matric,9038,2011
district,270,Urban,Male,Secondary Matric,7712,2011
district,271,Rural,Male,Secondary Matric,3187,2011
district,271,Urban,Male,Secondary Matric,717,2011
district,272,Rural,Male,Secondary Matric,25986,2011
district,272,Urban,Male,Secondary Matric,550,2011
district,273,Rural,Male,Secondary Matric,6391,2011
district,273,Urban,Male,Secondary Matric,1227,2011
district,274,Rural,Male,Secondary Matric,13567,2011
district,274,Urban,Male,Secondary Matric,1495,2011
district,275,Rural,Male,Secondary Matric,10041,2011
district,275,Urban,Male,Secondary Matric,5958,2011
district,276,Rural,Male,Secondary Matric,15242,2011
district,276,Urban,Male,Secondary Matric,10941,2011
district,277,Rural,Male,Secondary Matric,14712,2011
district,277,Urban,Male,Secondary Matric,23727,2011
district,278,Rural,Male,Secondary Matric,18317,2011
district,278,Urban,Male,Secondary Matric,13464,2011
district,279,Rural,Male,Secondary Matric,10778,2011
district,279,Urban,Male,Secondary Matric,2439,2011
district,280,Rural,Male,Secondary Matric,10000,2011
district,280,Urban,Male,Secondary Matric,1117,2011
district,281,Rural,Male,Secondary Matric,1883,2011
district,281,Urban,Male,Secondary Matric,484,2011
district,282,Rural,Male,Secondary Matric,778,2011
district,282,Urban,Male,Secondary Matric,2351,2011
district,283,Rural,Male,Secondary Matric,2417,2011
district,283,Urban,Male,Secondary Matric,18213,2011
district,284,Rural,Male,Secondary Matric,1719,2011
district,284,Urban,Male,Secondary Matric,1959,2011
district,285,Rural,Male,Secondary Matric,810,2011
district,285,Urban,Male,Secondary Matric,1710,2011
district,286,Rural,Male,Secondary Matric,1807,2011
district,286,Urban,Male,Secondary Matric,5243,2011
district,287,Rural,Male,Secondary Matric,2803,2011
district,287,Urban,Male,Secondary Matric,1198,2011
district,288,Rural,Male,Secondary Matric,1248,2011
district,288,Urban,Male,Secondary Matric,1612,2011
district,289,Rural,Male,Secondary Matric,39706,2011
district,289,Urban,Male,Secondary Matric,22300,2011
district,290,Rural,Male,Secondary Matric,20047,2011
district,290,Urban,Male,Secondary Matric,4248,2011
district,291,Rural,Male,Secondary Matric,9559,2011
district,291,Urban,Male,Secondary Matric,1696,2011
district,292,Rural,Male,Secondary Matric,14730,2011
district,292,Urban,Male,Secondary Matric,5229,2011
district,293,Rural,Male,Secondary Matric,17288,2011
district,293,Urban,Male,Secondary Matric,5068,2011
district,294,Rural,Male,Secondary Matric,7129,2011
district,294,Urban,Male,Secondary Matric,2439,2011
district,295,Rural,Male,Secondary Matric,4170,2011
district,295,Urban,Male,Secondary Matric,626,2011
district,296,Rural,Male,Secondary Matric,5498,2011
district,296,Urban,Male,Secondary Matric,1343,2011
district,297,Rural,Male,Secondary Matric,4333,2011
district,297,Urban,Male,Secondary Matric,1820,2011
district,298,Rural,Male,Secondary Matric,8609,2011
district,298,Urban,Male,Secondary Matric,21528,2011
district,299,Rural,Male,Secondary Matric,5108,2011
district,299,Urban,Male,Secondary Matric,1844,2011
district,300,Rural,Male,Secondary Matric,21820,2011
district,300,Urban,Male,Secondary Matric,2517,2011
district,301,Rural,Male,Secondary Matric,21666,2011
district,301,Urban,Male,Secondary Matric,4622,2011
district,302,Rural,Male,Secondary Matric,15077,2011
district,302,Urban,Male,Secondary Matric,3122,2011
district,303,Rural,Male,Secondary Matric,19423,2011
district,303,Urban,Male,Secondary Matric,4078,2011
district,304,Rural,Male,Secondary Matric,15738,2011
district,304,Urban,Male,Secondary Matric,1983,2011
district,305,Rural,Male,Secondary Matric,38404,2011
district,305,Urban,Male,Secondary Matric,11402,2011
district,306,Rural,Male,Secondary Matric,45932,2011
district,306,Urban,Male,Secondary Matric,6079,2011
district,307,Rural,Male,Secondary Matric,25114,2011
district,307,Urban,Male,Secondary Matric,2568,2011
district,308,Rural,Male,Secondary Matric,22034,2011
district,308,Urban,Male,Secondary Matric,1694,2011
district,309,Rural,Male,Secondary Matric,25656,2011
district,309,Urban,Male,Secondary Matric,11919,2011
district,310,Rural,Male,Secondary Matric,39115,2011
district,310,Urban,Male,Secondary Matric,11875,2011
district,311,Rural,Male,Secondary Matric,38230,2011
district,311,Urban,Male,Secondary Matric,4641,2011
district,312,Rural,Male,Secondary Matric,36222,2011
district,312,Urban,Male,Secondary Matric,11650,2011
district,313,Rural,Male,Secondary Matric,25810,2011
district,313,Urban,Male,Secondary Matric,4143,2011
district,314,Rural,Male,Secondary Matric,25595,2011
district,314,Urban,Male,Secondary Matric,5084,2011
district,315,Rural,Male,Secondary Matric,5388,2011
district,315,Urban,Male,Secondary Matric,3576,2011
district,316,Rural,Male,Secondary Matric,37518,2011
district,316,Urban,Male,Secondary Matric,9607,2011
district,317,Rural,Male,Secondary Matric,17972,2011
district,317,Urban,Male,Secondary Matric,3437,2011
district,318,Rural,Male,Secondary Matric,9903,2011
district,318,Urban,Male,Secondary Matric,1292,2011
district,319,Rural,Male,Secondary Matric,10636,2011
district,319,Urban,Male,Secondary Matric,3569,2011
district,320,Rural,Male,Secondary Matric,12268,2011
district,320,Urban,Male,Secondary Matric,1032,2011
district,321,Rural,Male,Secondary Matric,36356,2011
district,321,Urban,Male,Secondary Matric,5289,2011
district,322,Rural,Male,Secondary Matric,6532,2011
district,322,Urban,Male,Secondary Matric,48742,2011
district,323,Rural,Male,Secondary Matric,19436,2011
district,323,Urban,Male,Secondary Matric,3469,2011
district,324,Rural,Male,Secondary Matric,27705,2011
district,324,Urban,Male,Secondary Matric,270,2011
district,325,Rural,Male,Secondary Matric,14329,2011
district,325,Urban,Male,Secondary Matric,1513,2011
district,326,Rural,Male,Secondary Matric,18596,2011
district,326,Urban,Male,Secondary Matric,1124,2011
district,327,Rural,Male,Secondary Matric,34473,2011
district,327,Urban,Male,Secondary Matric,42262,2011
district,328,Rural,Male,Secondary Matric,69115,2011
district,328,Urban,Male,Secondary Matric,49785,2011
district,329,Rural,Male,Secondary Matric,63228,2011
district,329,Urban,Male,Secondary Matric,13784,2011
district,330,Rural,Male,Secondary Matric,46849,2011
district,330,Urban,Male,Secondary Matric,14859,2011
district,331,Rural,Male,Secondary Matric,35757,2011
district,331,Urban,Male,Secondary Matric,12520,2011
district,332,Rural,Male,Secondary Matric,67928,2011
district,332,Urban,Male,Secondary Matric,20006,2011
district,333,Rural,Male,Secondary Matric,127923,2011
district,333,Urban,Male,Secondary Matric,45832,2011
district,334,Rural,Male,Secondary Matric,81873,2011
district,334,Urban,Male,Secondary Matric,19528,2011
district,335,Rural,Male,Secondary Matric,142890,2011
district,335,Urban,Male,Secondary Matric,150689,2011
district,336,Rural,Male,Secondary Matric,108532,2011
district,336,Urban,Male,Secondary Matric,66237,2011
district,337,Rural,Male,Secondary Matric,112391,2011
district,337,Urban,Male,Secondary Matric,328493,2011
district,338,Rural,Male,Secondary Matric,103442,2011
district,338,Urban,Male,Secondary Matric,106849,2011
district,339,Rural,Male,Secondary Matric,103838,2011
district,339,Urban,Male,Secondary Matric,15135,2011
district,340,Rural,Male,Secondary Matric,73334,2011
district,340,Urban,Male,Secondary Matric,16207,2011
district,341,Rural,Male,Secondary Matric,46453,2011
district,341,Urban,Male,Secondary Matric,147054,2011
district,342,Rural,Male,Secondary Matric,0,2011
district,342,Urban,Male,Secondary Matric,263323,2011
district,343,Rural,Male,Secondary Matric,148548,2011
district,343,Urban,Male,Secondary Matric,82809,2011
district,344,Rural,Male,Secondary Matric,166213,2011
district,344,Urban,Male,Secondary Matric,37962,2011
district,345,Rural,Male,Secondary Matric,157285,2011
district,345,Urban,Male,Secondary Matric,27954,2011
district,346,Rural,Male,Secondary Matric,42367,2011
district,346,Urban,Male,Secondary Matric,4196,2011
district,347,Rural,Male,Secondary Matric,31491,2011
district,347,Urban,Male,Secondary Matric,4213,2011
district,348,Rural,Male,Secondary Matric,24170,2011
district,348,Urban,Male,Secondary Matric,7971,2011
district,349,Rural,Male,Secondary Matric,78500,2011
district,349,Urban,Male,Secondary Matric,13173,2011
district,350,Rural,Male,Secondary Matric,37407,2011
district,350,Urban,Male,Secondary Matric,17836,2011
district,351,Rural,Male,Secondary Matric,47054,2011
district,351,Urban,Male,Secondary Matric,4506,2011
district,352,Rural,Male,Secondary Matric,20431,2011
district,352,Urban,Male,Secondary Matric,9096,2011
district,353,Rural,Male,Secondary Matric,13353,2011
district,353,Urban,Male,Secondary Matric,2918,2011
district,354,Rural,Male,Secondary Matric,60041,2011
district,354,Urban,Male,Secondary Matric,116648,2011
district,355,Rural,Male,Secondary Matric,54312,2011
district,355,Urban,Male,Secondary Matric,78446,2011
district,356,Rural,Male,Secondary Matric,15598,2011
district,356,Urban,Male,Secondary Matric,3790,2011
district,357,Rural,Male,Secondary Matric,46557,2011
district,357,Urban,Male,Secondary Matric,109295,2011
district,358,Rural,Male,Secondary Matric,83043,2011
district,358,Urban,Male,Secondary Matric,16129,2011
district,359,Rural,Male,Secondary Matric,19797,2011
district,359,Urban,Male,Secondary Matric,3605,2011
district,360,Rural,Male,Secondary Matric,66332,2011
district,360,Urban,Male,Secondary Matric,19394,2011
district,361,Rural,Male,Secondary Matric,28427,2011
district,361,Urban,Male,Secondary Matric,34387,2011
district,362,Rural,Male,Secondary Matric,33484,2011
district,362,Urban,Male,Secondary Matric,6315,2011
district,363,Rural,Male,Secondary Matric,18041,2011
district,363,Urban,Male,Secondary Matric,4991,2011
district,364,Rural,Male,Secondary Matric,86534,2011
district,364,Urban,Male,Secondary Matric,92859,2011
district,365,Rural,Male,Secondary Matric,19055,2011
district,365,Urban,Male,Secondary Matric,3222,2011
district,366,Rural,Male,Secondary Matric,38633,2011
district,366,Urban,Male,Secondary Matric,4642,2011
district,367,Rural,Male,Secondary Matric,18350,2011
district,367,Urban,Male,Secondary Matric,2702,2011
district,368,Rural,Male,Secondary Matric,46898,2011
district,368,Urban,Male,Secondary Matric,15992,2011
district,369,Rural,Male,Secondary Matric,42941,2011
district,369,Urban,Male,Secondary Matric,20128,2011
district,370,Rural,Male,Secondary Matric,53830,2011
district,370,Urban,Male,Secondary Matric,10890,2011
district,371,Rural,Male,Secondary Matric,16177,2011
district,371,Urban,Male,Secondary Matric,18226,2011
district,372,Rural,Male,Secondary Matric,29563,2011
district,372,Urban,Male,Secondary Matric,21241,2011
district,373,Rural,Male,Secondary Matric,10995,2011
district,373,Urban,Male,Secondary Matric,1396,2011
district,374,Rural,Male,Secondary Matric,59460,2011
district,374,Urban,Male,Secondary Matric,58537,2011
district,375,Rural,Male,Secondary Matric,58433,2011
district,375,Urban,Male,Secondary Matric,15944,2011
district,376,Rural,Male,Secondary Matric,79825,2011
district,376,Urban,Male,Secondary Matric,13691,2011
district,377,Rural,Male,Secondary Matric,102736,2011
district,377,Urban,Male,Secondary Matric,15364,2011
district,378,Rural,Male,Secondary Matric,73264,2011
district,378,Urban,Male,Secondary Matric,9563,2011
district,379,Rural,Male,Secondary Matric,82915,2011
district,379,Urban,Male,Secondary Matric,5705,2011
district,380,Rural,Male,Secondary Matric,81081,2011
district,380,Urban,Male,Secondary Matric,9250,2011
district,381,Rural,Male,Secondary Matric,105508,2011
district,381,Urban,Male,Secondary Matric,53228,2011
district,382,Rural,Male,Secondary Matric,97105,2011
district,382,Urban,Male,Secondary Matric,8658,2011
district,383,Rural,Male,Secondary Matric,54774,2011
district,383,Urban,Male,Secondary Matric,8384,2011
district,384,Rural,Male,Secondary Matric,47111,2011
district,384,Urban,Male,Secondary Matric,15314,2011
district,385,Rural,Male,Secondary Matric,33744,2011
district,385,Urban,Male,Secondary Matric,5133,2011
district,386,Rural,Male,Secondary Matric,52029,2011
district,386,Urban,Male,Secondary Matric,70652,2011
district,387,Rural,Male,Secondary Matric,59378,2011
district,387,Urban,Male,Secondary Matric,18466,2011
district,388,Rural,Male,Secondary Matric,84823,2011
district,388,Urban,Male,Secondary Matric,51120,2011
district,389,Rural,Male,Secondary Matric,11842,2011
district,389,Urban,Male,Secondary Matric,4726,2011
district,390,Rural,Male,Secondary Matric,15063,2011
